"2022-01-02 10:54:41,779",0,3,-0.7,47,0.099996
"2022-01-02 10:54:46,453",1,62,4.7,42,0.099938
"2022-01-02 10:54:51,217",2,115,4.3,42,0.099884
"2022-01-02 10:54:55,955",3,164,3.9,42,0.099834
"2022-01-02 10:55:00,708",4,221,4.7,42,0.099776
"2022-01-02 10:55:05,466",5,282,5.0,42,0.099715
"2022-01-02 10:55:10,211",6,342,5.0,42,0.099654
"2022-01-02 10:55:14,924",7,394,4.2,42,0.099601
"2022-01-02 10:55:19,644",8,445,3.7,42,0.099553
"2022-01-02 10:55:24,398",9,507,5.2,42,0.099491
"2022-01-02 10:55:29,137",10,570,5.0,42,0.099430
"2022-01-02 10:55:33,869",11,629,4.9,42,0.099370
"2022-01-02 10:55:38,554",12,693,5.2,42,0.099307
"2022-01-02 10:55:43,269",13,756,5.3,42,0.099243
"2022-01-02 10:55:48,017",14,817,5.0,42,0.099182
"2022-01-02 10:55:52,769",15,875,4.6,42,0.099125
"2022-01-02 10:55:57,466",16,935,5.0,42,0.099064
"2022-01-02 10:56:02,151",17,996,4.8,42,0.099005
"2022-01-02 10:56:06,843",18,1053,4.7,42,0.098947
"2022-01-02 10:56:11,569",19,1116,5.1,42,0.098885
"2022-01-02 10:56:16,396",20,1176,5.0,42,0.098824
"2022-01-02 10:56:21,114",21,1231,4.3,42,0.098770
"2022-01-02 10:56:25,821",22,1282,4.0,42,0.098719
"2022-01-02 10:56:30,553",23,1343,4.9,42,0.098659
"2022-01-02 10:56:35,220",24,1404,5.0,42,0.098598
"2022-01-02 10:56:39,985",25,1463,4.7,42,0.098540
"2022-01-02 10:56:44,688",26,1522,4.9,42,0.098481
"2022-01-02 10:56:49,460",27,1579,4.7,42,0.098423
"2022-01-02 10:56:54,195",28,1638,4.9,42,0.098363
"2022-01-02 10:56:58,936",29,1688,3.8,42,0.098314
"2022-01-02 10:57:03,683",30,1746,4.7,42,0.098256
"2022-01-02 10:57:08,350",31,1805,4.9,42,0.098196
"2022-01-02 10:57:13,112",32,1864,4.8,42,0.098137
"2022-01-02 10:57:17,823",33,1925,5.1,42,0.098075
"2022-01-02 10:57:22,534",34,1983,4.7,42,0.098017
"2022-01-02 10:57:27,290",35,2041,4.8,42,0.097958
"2022-01-02 10:57:32,040",36,2100,4.8,42,0.097899
"2022-01-02 10:57:36,796",37,2158,4.8,42,0.097840
"2022-01-02 10:57:41,578",38,2219,4.9,42,0.097780
"2022-01-02 10:57:46,328",39,2277,4.7,42,0.097722
"2022-01-02 10:57:51,102",40,2337,4.9,42,0.097662
"2022-01-02 10:57:55,836",41,2385,3.6,42,0.097615
"2022-01-02 10:58:00,540",42,2435,3.9,42,0.097565
"2022-01-02 10:58:05,277",43,2475,3.0,42,0.097524
"2022-01-02 10:58:09,982",44,2532,4.5,42,0.097469
"2022-01-02 10:58:14,759",45,2580,3.8,42,0.097420
"2022-01-02 10:58:19,441",46,2631,4.0,42,0.097369
"2022-01-02 10:58:25,997",47,2710,6.7,59,0.097291
"2022-01-02 10:58:30,706",48,2758,3.8,42,0.097242
"2022-01-02 10:58:35,406",49,2809,4.0,42,0.097191
"2022-01-02 10:58:40,165",50,2868,4.8,42,0.097132
"2022-01-02 10:58:44,873",51,2931,4.9,42,0.097072
"2022-01-02 10:58:49,623",52,2991,4.9,42,0.097012
"2022-01-02 10:58:54,381",53,3047,4.6,42,0.096955
"2022-01-02 10:58:59,096",54,3098,4.1,42,0.096903
"2022-01-02 10:59:03,823",55,3146,3.5,42,0.096857
"2022-01-02 10:59:08,502",56,3205,4.8,42,0.096798
"2022-01-02 10:59:13,263",57,3256,3.9,42,0.096748
"2022-01-02 10:59:17,927",58,3313,4.7,42,0.096690
"2022-01-02 10:59:22,645",59,3373,4.9,42,0.096630
"2022-01-02 10:59:27,435",60,3429,4.5,42,0.096574
"2022-01-02 10:59:32,178",61,3484,4.5,42,0.096518
"2022-01-02 10:59:36,896",62,3542,4.8,42,0.096460
"2022-01-02 10:59:41,662",63,3600,4.7,42,0.096402
"2022-01-02 10:59:46,343",64,3662,5.2,42,0.096339
"2022-01-02 10:59:51,107",65,3706,3.4,42,0.096294
"2022-01-02 10:59:55,819",66,3755,3.9,42,0.096244
"2022-01-02 11:00:00,575",67,3802,3.6,42,0.096197
"2022-01-02 11:00:05,316",68,3859,4.6,42,0.096140
"2022-01-02 11:00:10,036",69,3920,5.1,42,0.096078
"2022-01-02 11:00:14,798",70,3978,4.8,42,0.096019
"2022-01-02 11:00:19,495",71,4035,4.7,42,0.095961
"2022-01-02 11:00:24,247",72,4085,3.9,42,0.095911
"2022-01-02 11:00:28,952",73,4142,4.5,42,0.095855
"2022-01-02 11:00:33,708",74,4194,4.0,42,0.095804
"2022-01-02 11:00:38,420",75,4249,4.3,42,0.095750
"2022-01-02 11:00:43,135",76,4297,3.8,42,0.095701
"2022-01-02 11:00:47,892",77,4355,4.8,42,0.095642
"2022-01-02 11:00:52,555",78,4411,4.6,42,0.095585
"2022-01-02 11:00:57,253",79,4472,4.7,42,0.095527
"2022-01-02 11:01:02,014",80,4527,4.5,42,0.095472
"2022-01-02 11:01:06,780",81,4572,3.4,42,0.095427
"2022-01-02 11:01:11,545",82,4619,3.5,42,0.095381
"2022-01-02 11:01:16,233",83,4658,2.8,42,0.095342
"2022-01-02 11:01:20,970",84,4703,3.4,42,0.095297
"2022-01-02 11:01:25,765",85,4751,3.7,42,0.095249
"2022-01-02 11:01:30,457",86,4804,4.2,42,0.095196
"2022-01-02 11:01:35,218",87,4859,4.4,42,0.095141
"2022-01-02 11:01:39,914",88,4916,4.6,42,0.095084
"2022-01-02 11:01:44,632",89,4976,5.0,42,0.095023
"2022-01-02 11:01:49,377",90,5036,5.0,42,0.094962
"2022-01-02 11:01:54,127",91,5093,4.6,42,0.094905
"2022-01-02 11:01:58,901",92,5152,4.9,42,0.094845
"2022-01-02 11:02:03,629",93,5210,4.6,42,0.094788
"2022-01-02 11:02:08,412",94,5269,4.7,42,0.094730
"2022-01-02 11:02:13,149",95,5325,4.4,42,0.094675
"2022-01-02 11:02:17,877",96,5373,3.5,42,0.094629
"2022-01-02 11:02:22,582",97,5419,3.4,42,0.094584
"2022-01-02 11:02:27,320",98,5468,3.6,42,0.094537
"2022-01-02 11:02:32,149",99,5515,3.7,43,0.094490
"2022-01-02 11:02:36,902",100,5570,4.4,42,0.094435
"2022-01-02 11:02:41,571",101,5627,4.4,42,0.094380
"2022-01-02 11:02:46,287",102,5683,4.6,42,0.094323
"2022-01-02 11:02:51,052",103,5741,4.7,42,0.094265
"2022-01-02 11:02:55,815",104,5788,3.6,42,0.094218
"2022-01-02 11:03:00,590",105,5847,4.8,42,0.094159
"2022-01-02 11:03:05,302",106,5906,4.8,42,0.094100
"2022-01-02 11:03:10,028",107,5953,3.7,42,0.094052
"2022-01-02 11:03:14,751",108,5993,3.0,42,0.094011
"2022-01-02 11:03:19,472",109,6045,4.1,42,0.093959
"2022-01-02 11:03:24,194",110,6104,4.7,42,0.093901
"2022-01-02 11:03:28,944",111,6165,4.9,42,0.093841
"2022-01-02 11:03:33,693",112,6226,4.8,42,0.093782
"2022-01-02 11:03:38,457",113,6284,4.8,42,0.093723
"2022-01-02 11:03:43,176",114,6343,4.8,42,0.093664
"2022-01-02 11:03:47,883",115,6400,4.7,42,0.093606
"2022-01-02 11:03:52,619",116,6457,4.6,42,0.093549
"2022-01-02 11:03:57,387",117,6516,4.9,42,0.093490
"2022-01-02 11:04:02,087",118,6574,4.7,42,0.093432
"2022-01-02 11:04:06,817",119,6636,5.1,42,0.093370
"2022-01-02 11:04:11,582",120,6693,4.7,42,0.093312
"2022-01-02 11:04:16,268",121,6753,4.6,42,0.093255
"2022-01-02 11:04:21,033",122,6813,4.9,42,0.093195
"2022-01-02 11:04:25,800",123,6869,4.6,42,0.093138
"2022-01-02 11:04:30,554",124,6924,4.4,42,0.093083
"2022-01-02 11:04:35,310",125,6983,4.7,42,0.093025
"2022-01-02 11:04:40,004",126,7040,4.5,42,0.092969
"2022-01-02 11:04:44,772",127,7100,4.9,42,0.092909
"2022-01-02 11:04:49,473",128,7158,4.8,42,0.092850
"2022-01-02 11:04:54,177",129,7216,4.6,42,0.092793
"2022-01-02 11:04:58,930",130,7273,4.5,42,0.092737
"2022-01-02 11:05:03,625",131,7327,4.4,42,0.092682
"2022-01-02 11:05:08,378",132,7384,4.6,42,0.092625
"2022-01-02 11:05:13,109",133,7430,3.4,42,0.092580
"2022-01-02 11:05:17,822",134,7478,3.7,42,0.092532
"2022-01-02 11:05:22,601",135,7523,3.4,42,0.092488
"2022-01-02 11:05:27,293",136,7580,4.6,42,0.092431
"2022-01-02 11:05:32,019",137,7646,5.2,42,0.092368
"2022-01-02 11:05:36,733",138,7702,4.6,42,0.092311
